id,operator
5805,Autohaus Timmer GmbH
5806,Lennart Otten
5807,Miteinander Pflegedienst GmbH
5808,Thomas Gersema
5809,ERGO Grommel
5810,Frommeyer + Ziegemeyer Meppen U. Tranel  GmbH & Co. KG
5811,Auto Kemper GmbH & Co. KG
5812,Geers Vermögensverwaltungs- und Beteiligungs GmbH & Co. KG
5813,Knoll GmbH & Co. KG
5814,Gut Landegge Hiebing GbR
5815,Tim Damhuis
5816,Jörg Selan
5817,Hotel Greive Gmbh & Co.KG
5818,CEC GmbH & Co. KG
5819,Landgasthof Redeker
5820,Bruns MSR-Technik GmbH
5821,Stadt Haselünne
5822,Volksbank Haselünne eG
5823,Andreas Lübken
5824,Björn Bergmann
5825,Stadtwerke Lingen GmbH
5826,Raming Biogas GmbH & Co.KG
5827,Ansgar Raue
5828,Soufian Ouhbout
5829,Autohaus H. Rakel GmbH
5830,Osters GmbH & Co.KG
5831,KFZ Hensen
5832,Lomi Frischeparadies
5833,Klein Automobile GmbH
5834,Tobias Knoll
5835,Kohne Elektronik GmbH & Co. KG
5836,W.Hass Future GmbH & Co. KG
5837,Gemeinde Vrees
5838,Jonas Janssen
5839,Ems Schrauben GmbH
5840,Autohaus Korte GmbH&Co.KG
5841,ePower Rosemann
5842,Carsten  Hieronimus
5843,Thomas Meelker
5844,Autohaus Tieck GmbH
5845,ERGO Kai Grommel
5846,Samtgemeinde Herzlake
5847,Karina Hellweg
5848,Mike Van Dijken
5849,Florian Abeln
5850,Helmut Abeln
5851,Convert Verwaltungs GmbH
5852,Manfred Gründer
5853,AGRAVIS Raiffeisen Tankstellen GmbHwww.
5854,NordNeun GbR
5855,Hermann Jansen GmbH & Co. KG
5856,SHEQON Managementsysteme GmbH
5857,Gitta Rolfes Kleinunternehmung
5858,Benjamin Wolters
5859,Helming & Sohn GmbH
5860,Bäckerei Lüttel
5861,Jörg Ricken
5862,molton-web Roling GmbH
5863,Elektro GBR
5864,Gerdes GmbH
5865,Sparkasse Emsland AdöR
5866,"Architekturbüro Seidel, Freiberufler"
5867,Euronics XXL Mega Company Varel GmbH
5868,Henning Sassen
5869,Autohaus Am Tannenkamp GmbH & Co. KG
5870,Raiffeisen-Volksbank Varel-Nordenham eG
5871,Jürgen Kessow
5872,TTP-Zetel
5873,Autohaus Knieper GmbH
5874,Mirko Carstens
5875,Frank Zaayenga
5876,Feldhaus Energie GmbH & Co. KG
5877,Wohnungsbau-Gesellschaft Friesland mbH
5878,David Scherf
5879,Johannes Rudolph
5880,Philipp Lasser
5881,Thomas Lerch
5882,"Schönfeld Hörsysteme, Einzelunternehmen"
5883,Autohaus Wendt GmbH
5884,NAKUK GmbH
5885,FriesenEnergie GmbH
5886,Marc Ullrich
5887,Apotheke Hooksiel
5888,Lars Viehmann
5889,Manfred Stück
5890,Steffen Semke
5891,Classic Center Sande GmbH & Co. KG
5892,Eckhard  Schröter
5893,Jens Falke
5894,Stadt Wittingen
5895,Hartmut Scheurich
5896,Radener Deele
5897,Karsten Schulze
5898,Mira Debeaux
5899,Sebastian Marx
5900,Lavital Sport & Wellnesshotel GbR
5901,Daniel Esau
5902,Sebastian Prillwitz
5903,Volkswagen AG - Forschung und Entwicklung
5904,Simon Effe
5905,Silvio Kuhn
5906,Bertrandt Ing.-Büro GmbH Tappenbeck
5907,Marco Strietzel
5908,Torsten Machemehl
5909,Stadtwerke Gifhorn GmbH
5910,Winfried Rösner
5911,Elke Lange-Schwillo
5912,Autohaus Schlingmann GmbH
5913,Torben Reinhardt
5914,Christian Ninck
5915,Daniel SEPTINUS
5916,Adam Potstada
5917,Katrin Ehrenberg
5918,Knut Denkmann
5919,Hotel Rosenhof Inh. Nadim Sabeh
5920,Gemeinde Isenbüttel
5921,Zacher Betriebsgesellschaft mbH
5922,BergWiese Immobilien und Touristik (Einzelunternehmen)
5923,Tollis Hotel & Gastronomie GmbH
5924,DIT Göttingen GmbH
5925,Harz Energie GmbH & Co.KG
5926,Auto-Forum Baßgeige GmbH
5927,Hotel Winterberg
5928,Stadtwerke Bad Harzburg GmbH
5929,Autohaus Scholl GmbH
5930,Jochen Borchers PV
5931,Ivonne Borchers PV
5932,Sun Vital Beauty & Wellness + City Center im Harz
5933,Stadtwerke Clausthal-Zellerfeld GmbH
5934,Oliver Göcke
5935,Ingenieurgesellschaft Meinhardt Fulst GmbH
5936,Gruppenhäuser Lehmann
5937,Blockhaus an der Skiwiese
5938,Punkt & Komma
5939,Klaus Borchers Inhaber Detlef Borchers e.K.
5940,restaurant hotel klostermühle
5941,Stadtwerke Göttingen AG
5942,Hotel Am Papenberg Betriebsgesellschaft mbH
5943,Porsche Zentrum Göttingen
5944,Max-Planck-Institut f. Multidisziplinäre Naturwissenschaften
5945,C.J. Möbel-Jaeger GmbH
5946,EF Autocenter Kassel GmbH
5947,Fabian Böttcher
5948,Naturkost Elkershausen GmbH
5949,Horst Behrens
5950,ECharge Mobility GmbH
5951,Elektro Geißler
5952,Gerstmann Elektrotechnik Einzelunternehmen
5953,Eichsfelder Energie- und Wasserversorgungs GmbH
5954,Autohaus Abicht GmbH
5955,Fun Golf Bovenden
5956,Gemeindewerke Bovenden
5957,Bernd  Wolters
5958,Ponyhof PV
5959,Hans-Jürgen Goschke
5960,Moritz Halekotte
5961,Plumbohm gasthaus & catering
5962,Harzer Hof e.K.
5963,MH Hotelbetriebsgesellschaft mbH
5964,Timotheus Eckermann
5965,Bioenergie Gieboldehausen GmbH & Co KG
5966,Autohaus Herschel GmbH
5967,Holger Schmiedekind
5968,Oelkers Hotel Betriebs GmbH
5969,Central Gebäudemanagement GmbH Abt. Elektromobilität
5970,Stadtwerke Bad Sachsa GmbH
5971,Silvanus
5972,Markus Roppelt
5973,Gemeinde Bad Grund (Harz)
5974,Diederichs Karosserieteile GmbH
5975,Akademie Deutscher Genossenschaften ADG
5976,Kortmann Beton GmbH & Co. KG
5977,Ahmet Deniz
5978,Gero Wanning
5979,Grafschafter Autozentrale Heinrich Krüp GmbH
5980,Autohaus Martin Osseforth GmbH
5981,Getränke Hüsemann und Schroven GmbH & Co. KG
5982,Wolfgang Hermeling
5983,Jens Haubrich
5984,Jürgen Unkenholt
5985,Stadtwerke Neuenhaus GmbH
5986,Raiffeisen Warengenossenschaft Lohne eG
5987,Henning Pracht
5988,Reinhold Brümmer
5989,Scholten-Meilink GbR
5990,Rolfes & Schroven GbR
5991,Jürgen Thiedau
5992,Stadtwerke Hameln Weserbergland GmbH
5993,Maxim Helms
5994,Stephan Hampel
5995,Radio Schulz GmbH
5996,Die Pflegeexperten - ambulant UG
5997,Ralph Koelle
5998,La casa Elektrotechnik GmbH
5999,Stadtwerke Bad Pyrmont GmbH
6000,Stadtsparkasse Bad Pyrmont
6001,GEORG WEBER GmbH
6002,Campingpark Schellental
6003,Dirk Michael  Cromwell
6004,Marcus Nehrmann
6005,'BekleidungFabrik Heiner Bessmann seit 1898 GmbH & Co. KG
6006,Markus Brunner
6007,Matthias Nagel
6008,Matthias  Nolte
6009,Volker Nagel
6010,Academy Fahrschule ACO
6011,Tobias Honka
6012,Tom Bähnisch
6013,WINI Büromöbel GmbH & Co KG
6014,Christian Duchna
6015,Marvin Bergmeier
6016,Hotel Sellhorn Besitzgesellschaft KG
6017,Gemeinde Seevetal
6018,Buchholz Digital GmbH
6019,Wildpark Schwarze Berge GmbH & Co. KG
6020,Raik Szurlies
6021,Stefanie Hilger
6022,Eduard Strumberger
6023,Carsten Schröder
6024,Marlies Hundt
6025,Autohaus Meyer GmbH
6026,Thorsten  Bachorz
6027,Famila-Warenhaus Wedel GmbH &  Co. KG
6028,Ulf Gerkensmeyer
6029,Weitblick-Tietz GmbH & Co. KGAndrea
6030,Gast-und Pensionshaus Heiderose
6031,Sven Gamasin
6032,Energieportal Werner
6033,Autohaus Lührs GmbH
6034,Famila-Handelsmarkt Hamburg GmbH & Co. KG
6035,Campingplatz Stover Strand International Kloodt oHG
6036,Christian Piepho
6037,Dieter Främbs
6038,Kathrin Främbs
6039,Thomas Schuler
6040,Christoph Gilb
6041,Reinhard Mischke
6042,Tischlerei Lars Becker GmbH
6043,Worker´s Food Einzelunternehmen
6044,Marek  Nasarski
6045,Autohaus Czychy GmbH & Co. KG
6046,Freqcon GmbH
6047,Stadt Rethem (Aller)
6048,Stadtwerke Soltau GmbH & Co.KG
6049,Hotel Park Soltau GmbH
6050,Rotenburger Werke der Inneren Mission gGmbH
6051,Christian Schwaar
6052,Martin  Hock
6053,Autohaus Gerd Hoyer GmbH
6054,Sonnen-Apotheke Dr. Alexander Zörner e. K.
6055,Stadtwerke Munster-Bispingen GmbH
6056,Helmut  Krüger
6057,Henry Hieronymus
6058,Stadtwerke Schneverdingen-Neuenkirchen GmbH
6059,VNP Naturpark GmbH
6060,Alten- und Pflegeheim Eichenhof GmbH
6061,Wilhelm Röhrs
6062,Dreiucker
6063,Gemeinde Bispingen
6064,WS EnergieService KG
6065,Hanstein Sand Christian Hanstein
6066,Stadtwerke Böhmetal GmbH
6067,Autohaus Hohmann GmbH
6068,Taha Oguz Kayhan
6069,Strandbad Düshorn e.V.
6070,IT-Tobschall GmbH
6071,Hotel Forellenhof GmbH
6072,Elektro-Kruse
6073,Wolther Brotkate e.K.
6074,ALD AutoLeasing D GmbH
6075,Martin Peters
6076,NDOC - Seminare & Veranstaltungen GbR
6077,Yellow-Clean Truck-Wash GmbH
6078,Morgenröte GmbH & Co. KG
6079,Balland's Hotel und Restaurant
6080,Samtgemeinde Schwarmstedt
6081,Yellow Clean Truck Wash GmbH
6082,MARIO BRUNOW
6083,Thomas Priebe
6084,Marquardt & Lenthe GmbH u. Co.KG
6085,Aestus Energie GmbH
6086,Samtgemeinde Ahlden
6087,Hotel Restaurant Kärntner Stub'n
6088,Autohaus Stark GmbH
6089,Tobias Waldhof
6090,Koller Automobile GmbH & Co.KG
6091,Benjamin Ohde
6092,Auto-Bottke GmbH
6093,Autohaus Harald Borowski
6094,Autohaus Wagner GmbH & Co.KG
6095,Sascha Preß
6096,Autohaus Seydel GmbH & Co. KG
6097,Landstrom GmbH & Co. KG
6098,Detlef Thamm
6099,Überlandwerk Leinetal GmbH
6100,Praxis für Ergotherapie Daniela Grote - Gnuschke
6101,Samtgemeinde Leinebergland
6102,Liesa Grunden
6103,Marek Sysko
6104,Feddersen Automobile GmbH
6105,Hotel Restaurant Räuber Lippoldskrug
6106,EVI Energieversorgung Hildesheim GmbH & Co. KG
6107,Rene Güldenpfennig
6108,Hotel Meyer
6109,Ingenieurbüro Gehrke
6110,Dost Automobile GmbH
6111,Dachdecker-Einkauf Ost eG
6112,Sonnentaler GmbH
6113,Mercedes- Benz AG - Niederlassung Hannover
6114,Hanseatic Bauträger GmbH
6115,Europäischer Hof Fritz Gabler GmbH & Co. KG
6116,Block am Ring GmbH & Co. KG
6117,Anwaltskanzlei E. Korkmaz
6118,easyApotheke Hildesheim
6119,Eckert Gebrauchtwagen e.K
6120,MeKo Manufacturing e.K.
6121,Carmen Knoll
6122,Michael Schmidt
6123,Betrieb einer Ladeinfrastruktur
6124,Lars Twele
6125,Carl Ernst OHG
6126,Falko Peters
6127,Jennifer Neumann
6128,Oleg Müller
6129,Svenja Thamm
6130,Paul Dobbratz GmbH
6131,Norman Schöne
6132,Flecken Ottenstein (Kommune)
6133,Jens Müller GmbH Bauunternehmen
6134,Helmut Martin
6135,Stiebel Eltron GmbH & Co. KG
6136,Rainer Kurth
6137,Rudolf Vatterott GmbH
6138,Bertram GmbH
6139,Bertram Elektrotechnik GmbH
6140,Rouven leue
6141,Steffen Enkemeier
6142,AGC Interpane Architectural Glass GmbH
6143,Guido Berends
6144,AZA Pollmann & Reuter OHG
6145,Dünenhotel Borkum
6146,SCORE GmbH
6147,Jens Finger
6148,HdG Automobile GmbH
6149,Görtemaker GmbH
6150,Horst Grebener
6151,Klaas de Vries
6152,Werner Powalka
6153,Haus am Weidenweg
6154,Bernd Thesing
6155,Maik Kuhlmann
6156,Steffen Eilts
6157,H. Züchner GmbH & Co. KG
6158,K&E Automobile GmbH
6159,Sabrina  Röben
6160,Möbel Wolfrath GmbH
6161,AXEL GERO GNADE
6162,Autohaus Belling GmbH & Co.KG
6163,Autohaus Wolter-Lüchow GmbH
6164,Siemke-Peper-Beteiligungs GmbH
6165,EVE Energieversorgung Elbtalaue GmbH
6166,Nigel Schaefgen & Co. KG
6167,Hotel Seeblick
6168,Villa Wencke GbR
6169,BIO-Hotel Kenners Landlust OHG
6170,Energieversorgung Dahlenburg Bleckede AG
6171,e.novum Lüneburg gGmbH
6172,Hansestadt Lüneburg ( Gebäudewirtschaft )
6173,Firstcon GmbH
6174,Alexander Belmaier
6175,Avacon Natur GmbH
6176,Landkreis Lünebug
6177,Henning Facility Services GmbH
6178,Waldemar Hartwich
6179,Lüneburger Wohnungsbau GmbH
6180,Anne Stüllein und Björn Stüllein GbR
6181,Datacolor Media Solutions GmbH
6182,MTV Treubund Sportmarketing GmbH
6183,Alexander Wöbcke
6184,Rada Bernhardt
6185,hagebaumarkt Mölders Adendorf GmbH
6186,Supermarkt Artlenburger Landstraße GmbH
6187,Ladepark Torsten Schenzel
6188,Arnold Schütte
6189,Carsten Stein
6190,Vorname Michael
6191,Landgasthaus Tödterwww
6192,Autohaus Plaschka GmbH
6193,Stumm Kommunikation Betriebs GmbH & Co. KG
6194,David Communication e.K.
6195,Anke Gödecke
6196,Peter Baumann
6197,Florian Hinrichsen
6198,Autohaus Grünhagen GmbH & Co KG
6199,Nienburg Energie GmbH
6200,Thöles Betriebs GmbH
6201,Fritz Ohlmeyer GmbH
6202,Thomas Beer
6203,Thomas Gosewehr
6204,TEAM VOLGER GmbH & Co.KG
6205,Autohaus am Damm GmbH
6206,Karsten Bultmann
6207,Pierre Koch
6208,Jörg Hillmer
6209,Autohaus Becker-Tiemann Minden-Lübbecke GmbH & Co. KG
6210,Markus Wehrenberg
6211,Autohaus Uchte GmbH
6212,DECIBEL audio BKS GmbH
6213,Michael  Schriefer
6214,Dirk Maß
6215,Philipp Fröhling
6216,Torsten Schomburg
6217,Andreas  Trai
6218,Thomas Hummer
6219,Christian Lühmann GmbH
6220,Heiko Römke
6221,Kai Märtens
6222,Stadtwerke Neustadt a. Rbge. GmbH
6223,Hans-Heinrich Meier Einzelunternehmen
6224,SWN Stadtwerke Northeim GmbH
6225,iWH-Design
6226,Autohaus Becker-Tiemann Leinetal GmbH & Co. KG
6227,Iris Wilhelm-Hirr
6228,Marco Weiß
6229,Stadt Uslar
6230,Landgasthaus Zur Linde Ackerhans GmbH
6231,Markus Plinke
6232,Sven Marwitz
6233,"Autohaus Raith, Riebold-Rösner-Raith GmbH"
6234,Olaf Brakmann
6235,Tobias Wolkenhauer
6236,Stadtwerke Leine - Solling GmbH
6237,Stefan Wende
6238,Andreas Schwab
6239,Stadtwerke Einbeck GmbH
6240,Autohaus Leinetal GmbH
6241,SOLARvent Energietechnik GmbH
6242,Heckenrose e.V.
6243,Gerd Krumland Landwirtschaft
6244,Hotel Wardenburger Hof
6245,Friedhelm  Büscher
6246,Heiner Weyhausen
6247,Ian Heelis
6248,Philippe Hennes
6249,AKZENT Hotel Zur Wasserburg Inh. Michael Grohe e.K.
6250,Christian Pauels
6251,G. + L. Rauschenberg GSV GbR
6252,Autohaus Reckziegel GmbH
6253,WEYSA GmbH
6254,Hasselberg Elektrotechnik GmbH & Co. KG
6255,Florian Ferlemann
6256,Mario Dörrenberg
6257,Swen Joedecke
6258,Sarah und Björn Schmidt GbR
6259,Elektro Scholz
6260,Andrej Japs
6261,Sven Weber
6262,Torsten Kriete
6263,Tomas Zaklika
6264,Andreas Voß Landmaschinen Einzelunternehmen
6265,Hotel Gut Altona Inh. Heinrich Ahrmann
6266,Ralf Bleckwehl
6267,Stadtwerke Georgsmarienhütte GmbH
6268,Bernd Kulgemeyer
6269,Sparkasse Osnabrück AdöR
6270,schnellDC - Sabine Schmiemann
6271,Gemeinde Wallenhorst
6272,Günter Prem
6273,Jens Gajus
6274,Eckhardt Software Gmbh
6275,Franz Josef Grass
6276,Dieter Uphaus
6277,Tim Brockmeyer
6278,METANK GmbH
6279,Dirk Schmalfuß
6280,Rainer Hente
6281,Hünerbeins Posthotel
6282,IHR autoPARTNER Hartmann
6283,Autohaus Reiner Fütz GmbH & Co. KG
6284,Pflegedienst Janda GmbH
6285,Waldemar Sonnengruen
6286,Teutoburger Energie Netzwerk eG
6287,Stefan Rolf
6288,Tobias Büscherhoff
6289,Patrick Kröger
6290,Gemeinde Ostercappeln
6291,Autohaus Timpe GmbH
6292,Hubert Lübbersmann
6293,Rainer Gelhot
6294,Kahmann
6295,Haus Große Kettler
6296,Elfriede Höpke Pensionsbetrieb + Ferienwohnungs KG
6297,Hotel Melter
6298,Stadtwerke Versmold GmbH
6299,Dominik Watty
6300,Dachdeckerei Frühauf
6301,Stadtwerke Lengerich GmbH
6302,Mikael Habermann
6303,Auto-Krause GmbH
6304,Knappmeier Elektrotechnik GmbH
6305,Hendrik Hageböke
6306,Autopflegecenter & Servicecenter Gröne
6307,Franz Wulbusch GmbH & Co. KG
6308,Christoph Abing
6309,Stadtwerke Bramsche GmbH
6310,Thomas Lex GmbH
6311,Alvalog GmbH
6312,Daniel Baxley
6313,Helmut Bosgraaf
6314,Autohaus Renzenbrink GmbH
6315,Stadt Bramsche
6316,cdVet Naturprodukte GmbH
6317,Gaststätte Reinermann
6318,Autohaus Schröer GmbH
6319,Coesfeld
6320,Paul Plog
6321,Elektrotechnik Grüter GmbH & Co. KG
6322,Auto Kalmlage GmbH
6323,Michael & Michael David Kampmeyer Energie GbR
6324,Birgit Wiethe
6325,Robert Markus
6326,Kreissparkasse Bersenbrück Anstalt des öffentlichen Rechts
6327,Elektro Wessler
6328,LCA GmbH & Co.KG
6329,Gemeinde Rieste
6330,Daniel Beisel
6331,Auto Trias GmbH
6332,Markus Kribber
6333,Cornelia Riedel
6334,NETZ-Zentrum für innovative Technologie Osterholz GmbH
6335,Osterholzer Stadtwerke GmbH & Co. KG
6336,Julius-Ferdinand Mühlbacher
6337,Marco Ziemann
6338,Silke und Torsten Lehmann
6339,Michael Kolbe
6340,Rüdiger Stockey
6341,Autohaus Gerken GmbH & Co. KG
6342,Marcel Stockey
6343,Thomas Rinke
6344,Tim Behrmann
6345,Heiner Brase
6346,Michael Reinken
6347,Kaffeerösterei de koffiemann GmbH
6348,Landsauna Lilienthal GmbH.Landsauna.de
6349,Philipp Jahn
6350,john becker ingenieure GmbH & Co. KG
6351,IGK Abwassertechnik GmbH
6352,Stadtwerke Peine GmbH
6353,Joanna Fricke
6354,Marcus Ziball
6355,Uwe Fricke
6356,Wolfgang Kühl
6357,Edgar Blickle
6358,Gebr. Schmidt GmbH
6359,Mutzke Energiesysteme GmbH & Co. KG
6360,Hotel & Restaurant Schönau
6361,Hans-Walter Folge
6362,Matthias Reddemann
6363,Philipp Völker
6364,Hotel Schönau GmbH
6365,Rudolf Siemens
6366,Christian Meyer
6367,Lukas Lahmann
6368,Nicolas Klepke
6369,Tilman Gückel
6370,Ivica Milan Puskaric
6371,Julian Reddemann
6372,Sascha Lüders
6373,Energie Handel Joerg Scharfe
6374,Dennis Waszkiewicz
6375,Heiko Bremer
6376,Stefan Drost
6377,Stephanie Montens
6378,Andreas Wathsack
6379,Schlichting Automaten Einzelunternehmen
6380,Katja Kral
6381,Marcel  Köhler
6382,Robert Kluge
6383,Sven Redenbach
6384,Thomas  Cleve
6385,Kastens Hotel Luisenhof GmbH & Co. KG
6386,OCW Marketing & Management GmbH
6387,Audi Hannover GmbH
6388,Volkswagen Nutzfahrzeuge Hannover
6389,Team Hotel Management GmbH & Co. Dack Hotel KG
6390,Gessner & Jacobi GmbH & Co. KG
6391,Körting Hannover GmbH
6392,HEYSAN Sanitär & Sanitätstechnik
6393,WABCO GmbH
6394,Energiewerkstatt® GmbH & Co. KG
6395,Christian Kudla
6396,Julia Schlüter
6397,IPB GmbH & Co KG
6398,Stefan  Lemke
6399,Patrick Völker
6400,Volkswagen Automobile Hannover GmbH
6401,Carsten Schilling
6402,Dennis Verink
6403,Ikea Deutschland GmbH NL Hannover EXPO Park
6404,Fa. Jürgen Metzen
6405,TUI AG
6406,Hotel Kleefelder Hof
6407,Hongting  Hensel
6408,Stadtwerke Garbsen GmbH
6409,Reinecke Sanitär & Heizungsbau GmbH
6410,Heiner Roenz
6411,Schwarze Container-Handel & Vermietung GmbH
6412,Wilhelm Cramer GmbH
6413,Style Lounge
6414,Bahadir Demirkol
6415,Dennis Kandler
6416,Melanie Börgers
6417,Konica Minolta Business Solutions Europe GmbH
6418,Christian Holzapfel
6419,Johannes Stolte
6420,Thomas Kasten
6421,Carsten Grundt
6422,Christoph Kollenda
6423,Café im Schafstall
6424,Christian  Otte
6425,Holger Braun
6426,Marco  Müller
6427,Obbelode
6428,Vanessa Wallat
6429,Stadtwerke Barsinghausen GmbH
6430,LeadLogic GmbH
6431,Elke Schaper
6432,Gutshof Bestenbostel
6433,Hotel Auszeit GmbH & Co. KG
6434,Hotel-Restaurant Amadeus
6435,Martin Schaele
6436,StefanSiegfried Lemke
6437,Autohaus Isernhagen e.K.
6438,Harald Thies Grunderwerb und freies Wohnungsbauunternehmen
6439,Joosten / Joosten GbR
6440,Stadt Seelze
6441,Frank Joosten
6442,Matthias Gronewold
6443,Michael Pape
6444,Jan Schmedes
6445,Andre Kalesse
6446,Solarstromerzeugung Holtensen Einzelunternehmen
6447,Leine Hotel Pattensen
6448,Robert Swigon
6449,Daniel Hänßgen
6450,Florian  Benne
6451,Stadtwerke Lehrte GmbH
6452,Autohaus Balke GmbH
6453,Seyed Mahdi Hashemi
6454,Carsten Wolbring
6455,Andreas Kästner
6456,"Schliephake, André"
6457,Stefan Heuer
6458,Autohaus Uetze GmbH
6459,ELOTHERM Anderson GmbH
6460,Parkhotel Bilm im Glück GmbHwww
6461,Energieversorgung Sehnde GmbH
6462,Carsten Reineke
6463,Holzbrecher Automobile GmbH & Co.KD
6464,Felix Martens
6465,Stadtwerke Wunstorf GmbH & Co. KG
6466,K + S Schäker GmbH
6467,Autohaus Becker-Tiemann Schaumburg GmbH & Co. KG
6468,Autohaus Tatje GmbH & Co.KG
6469,Strandterrassen Steinhude Gastronomiebetriebe GmbH
6470,Christopher  Hahn
6471,Pascal Truxa
6472,IKN GmbH Ingenieurbüro-Kühlerbau-Neustadt
6473,NaturEnergie Region Hannover eG
6474,Stadtwerke Springe GmbH
6475,Paul & Dahn GmbH
6476,Auto Schrader GmbH
6477,Stadtwerke Rotenburg (Wümme) GmbH
6478,Ing. Gilberto Luigi Maria Gaidano
6479,BürgerEnergieGenossenschaft Sottrum eG
6480,Logistic Concept GmbH
6481,Florian Hoops
6482,Uwe Brauer
6483,Patrick Hüsing
6484,Prüsers Gasthof GmbH
6485,Röhrs Gasthaus GmbH
6486,Auto-Zentrum Priebe e.K.
6487,Ulrich Hollmann
6488,Sparkasse Scheeßel  (Zweckverbandssparkasse)
6489,Jan Lino Thiel
6490,Autohaus Holst GmbH
6491,WIDU Mühlenbau
6492,Andre Renken
6493,Maxsell Werbeagentur & Partner GmbH
6494,Autohaus Brunkhorst GmbH
6495,Robin Prieb
6496,Autohaus E. Brinkmann GmbH
6497,Stadtwerke Zeven GmbH
6498,Biogas Service Tarmstedt GmbH
6499,Autohaus Warncke GmbH
6500,Söhnke Albat
6501,Wochenendpark Rethbergsee GmbH & Co. KG
6502,Börge Hinrichs
6503,HOTEL & RESTAURANT Schröder
6504,Daniel Kohrs
6505,Rolfes Sanitär- u. Wärmetechnik GmbH
6506,Autohaus Spreckelsen GmbH&Co.KG
6507,Michael Wiesen
6508,Ferienhof Borchers
6509,Arthur Brehmer KG
6510,Gemeindewerke Ebersdorf
6511,Tabakwaren Union Barkow GmbH
6512,Wellness Hotel Harms GmbH
6513,Autohaus Pinkau Inh. Dieter Kipry
6514,Sebastian  Obbelode
6515,Hauke Schümann
6516,Kevin Hein
6517,Volkert Schneevoigt
6518,Enrico Gruß
6519,Schultz+Partner Versicherungsmakler KG
6520,Autohaus Wecke GmbH & Co. KG
6521,Stadtwerke Schaumburg-Lippe GmbH
6522,Rassina Wolf
6523,Autohaus Mohme & Piepho KG
6524,Rostek Service GmbH & Co.KG
6525,Jürgen Struckmann
6526,Kleintierpraxis Kerstin Maxheim
6527,Klaus Scholz Elektrotechnik GmbH
6528,Achim Trumpfheller
6529,Kerstin Maxheim
6530,Abfallwirtschaftsgesellschaft Landkreis Schaumburg mbH
6531,Frank Wiedemann
6532,Oliver Rasche
6533,David Stahlhut
6534,Bückeberg-Klinik GmbH & Co. KG
6535,Mathias Witte
6536,Michael Cholewa
6537,Hotel Stadt Kassel GmbH
6538,Stadtwerke Rinteln GmbH
6539,Andreas Look
6540,Stadtwerke Buxtehude GmbH
6541,Este Energy Solutions GmbH
6542,Autohaus H. Tietjen KG
6543,Ali Cabac
6544,Verlag an der ESTE GmbH
6545,Autohaus Eberstein GmbH
6546,Stadtwerke Stade GmbH
6547,Meinjork inh. Christian Renneberg
6548,Agentur für Marketing
6549,Gemeinde Jork
6550,Flecken Horneburg
6551,Gemeinde Bliedersdorf
6552,Gemeinde Nottensdorf
6553,ehrecke-schwarz Haustechnik GmbH
6554,Autohaus Ludwig Meyer KG
6555,Wohnstätte Stade eG
6556,Jens Tudyka
6557,VfL von 1850 e.V. Stade
6558,Käppler BauTischlerei
6559,Niels Meincke
6560,PV-Energie JS
6561,Gemeinde Agathenburg
6562,Heinz Tietjen Autohaus GmbH & Co KG
6563,Daniel Hudak
6564,Payne
6565,Rolf Kammann
6566,Samtgemeinde Oldendorf-Himmelpforten
6567,Mittelstädt Baugeschäft
6568,Stephan Christiansen
6569,Erich Gotthard GmbH
6570,Samtgemeinde Lühe
6571,Gemeinde Grünendeich
6572,Gemeinde Hollern-Twielenfleth
6573,Oliver Aßheuer
6574,Karl Meyer Autohaus Wischhafen GmbH
6575,Stadtwerke Uelzen GmbH
6576,Uhlenköper-Camp Körding eGbR
6577,Mölders Baucentrum GmbH
6578,Elektro-Rosin GmbH
6579,Elektro Rosin GmbH
6580,Berufsgenossenschaft Holz und Metall
6581,Stadt Bad Bevensen
6582,Denise Hänschke-Berg
6583,Privatperson
6584,Torsten Pfeiffer
6585,Land-gut-Hotel Waldesruh (Einzelunternehmen)
6586,Rudolf Gade
6587,Diephaus Betonwerk GmbH
6588,Schäfers Hotel e.k
6589,Maik Tausendfreund
6590,CSV Handels GmbH & Co KG
6591,Wasserwerk Vechta - Eigenbetrieb Stadt Vechta
6592,Diederik Evers
6593,Ladepunkt - Ibis Styles Vechta
6594,Autohaus Walkenhorst Vechta GmbH
6595,Volksbank eG Lohne-Dinklage-Steinfeld-Mühlen
6596,Ludger Brämswig GmbH44
6597,St. Anna-Stift Kroge GmbH
6598,Bernhard Steingroever -Blockheizkraftwerk-
6599,Christian  Deters
6600,große Austing GmbH
6601,Böckerstette Agrartechnik GmbH
6602,Alfons Diekmann GmbH Elektroanlagen
6603,Autohaus Benno Goda GmbH
6604,Landwirtschaftliche Bezugsgenossenschaft eG
6605,VILA VITA Hotel und Touristik GmbH
6606,Gino Ritter
6607,Stadt Dinklage - Der Bürgermeister
6608,Autohaus Ruhe GmbH
6609,New Power pack GmbH
6610,Wolfgang Meißner
6611,Werner Böging
6612,Jongebloed GbR
6613,Haus Marienstein e.V.
